VideoID,Filename
3974,THE_PROTECTOR_kick_f_cm_np1_ba_med_63.avi
3975,Veoh_Alpha_Dog_1_kick_f_nm_np1_ri_med_50.avi
3976,kick__Baddest_Fight_Scenes_EVER!_-_Kickboxer_-_Part_1_of_2_kick_u_cm_np1_ba_med_3.avi
3977,Two_Towers_3_kick_f_nm_np1_fr_bad_5.avi
3978,THE_PROTECTOR_kick_f_nm_np1_ba_med_9.avi
3979,KUNG_FU_HUSTLE_kick_f_cm_np1_fr_med_45.avi
3980,THE_PROTECTOR_kick_f_nm_np1_ba_med_19.avi
3981,The_Matrix_2_kick_f_cm_np1_ri_med_5.avi
3982,THE_PROTECTOR_kick_f_cm_np1_ri_bad_38.avi
3983,Veoh_Alpha_Dog_1_kick_f_nm_np1_ba_med_48.avi
3984,kick__bruce_lee_v_s_japanese_kick_f_cm_np1_ba_bad_10.avi
3985,THE_PROTECTOR_kick_f_nm_np1_ba_bad_17.avi
3986,THE_PROTECTOR_kick_f_cm_np1_ri_med_46.avi
3987,THE_PROTECTOR_kick_f_nm_np1_ba_med_5.avi
3988,The_Matrix_3_kick_f_nm_np1_le_med_1.avi
3989,The_Matrix_5_kick_f_cm_np1_le_med_13.avi
3990,jonhs_netfreemovies_holygrail_kick_f_nm_np1_ri_med_10.avi
3991,TheBoondockSaints_kick_u_nm_np1_fr_bad_122.avi
3992,kick__Baddest_Fight_Scenes_EVER!_-_Kickboxer_-_Part_1_of_2_kick_f_nm_np1_ba_med_7.avi
3993,kick__Best_CHUCK_NORRIS_kick_to_the_nuts!_kick_f_cm_np1_ba_med_2.avi
3994,The_Matrix_5_kick_u_nm_np1_fr_bad_14.avi
3995,KUNG_FU_HUSTLE_kick_f_nm_np1_fr_bad_37.avi
3996,Veoh_Alpha_Dog_1_kick_f_nm_np1_ri_med_37.avi
3997,kick__Best_CHUCK_NORRIS_kick_to_the_nuts!_kick_f_cm_np1_ba_med_3.avi
3998,KUNG_FU_HUSTLE_kick_f_cm_np1_fr_med_15.avi
3999,kick__Baddest_Fight_Scenes_EVER!_-_Kickboxer_-_Part_1_of_2_kick_f_nm_np1_ri_bad_2.avi
4000,kick__bruce_lee_v_s_japanese_kick_f_cm_np1_ri_bad_18.avi
4001,Pirates_6_kick_f_nm_np1_fr_bad_7.avi
4002,50_FIRST_DATES_kick_f_cm_np1_ba_med_19.avi
4003,kick__Best_fight_scene_of_all_time_kick_u_cm_np1_fr_bad_12.avi
4004,TheBoondockSaints_kick_f_cm_np1_fr_med_123.avi
4005,THE_PROTECTOR_kick_u_cm_np1_ba_bad_25.avi
4006,kick__Best_fight_scene_of_all_time_kick_f_cm_np1_ri_bad_4.avi
4007,THE_PROTECTOR_kick_f_cm_np1_ri_med_66.avi
4008,The_Matrix_3_kick_f_cm_np1_le_med_2.avi
4009,THE_PROTECTOR_kick_f_cm_np1_ri_med_54.avi
4010,KUNG_FU_HUSTLE_kick_u_cm_np1_fr_med_11.avi
4011,jonhs_netfreemovies_holygrail_kick_f_nm_np1_ri_med_11.avi
4012,Best_fight_scene_in_history_of_movie_kick_f_cm_np2_ba_bad_2.avi
4013,kick__Bruce_Lee_sidekick_kick_f_nm_np1_ri_med_0.avi
4014,The_Matrix_5_kick_f_cm_np1_fr_med_19.avi
4015,THE_PROTECTOR_kick_f_cm_np1_fr_med_48.avi
4016,The_Matrix_Revolutions_6_kick_u_nm_np1_fr_med_6.avi
4017,kick__bruce_lee_v_s_japanese_kick_f_cm_np1_le_bad_19.avi
4018,THE_PROTECTOR_kick_f_cm_np1_ba_bad_37.avi
4019,Prelinger_ActYourA1949_kick_f_nm_np1_ri_bad_10.avi
4020,THE_PROTECTOR_kick_f_cm_np1_ba_med_72.avi
4021,kick__Baddest_Fight_Scenes_EVER!_-_Kickboxer_-_Part_1_of_2_kick_u_cm_np1_ba_med_1.avi
4022,Casie_Cathrea_golf_f_nm_np1_fr_med_0.avi
4023,Tiger_Woods_smokes_a_drive_golf_f_cm_np1_ri_med_0.avi
4024,Rate_my_golf_swing__driver_and_9_iron_golf_f_cm_np1_ri_med_0.avi
4025,Meena_Lee_golf_f_cm_np1_ba_med_0.avi
4026,Natalie_Gulbis_1_golf_f_cm_np1_le_med_1.avi
4027,Powergolf_Golf_Superdrive_mit_dem_Driver_340_Meter_golf_f_cm_np1_fr_med_0.avi
4028,Ariya_Swing_golf_f_cm_np1_fr_bad_0.avi
4029,Jeff_Ritter_-_Power_Drill_golf_f_nm_np1_ri_med_0.avi
4030,Geoff_Ogilvy_golf_f_cm_np1_fr_goo_0.avi
4031,Golf_Swing_#6Iron_golf_f_cm_np1_ri_med_3.avi
4032,Kevin_Na_s_Swing_golf_f_cm_np1_ri_goo_0.avi
4033,rory_hie_high_school__now_USC_golf_f_nm_np1_ri_goo_0.avi
4034,Michelle_Wie__Golf_Swing_golf_f_cm_np1_fr_med_0.avi
4035,Golfswing_golf_f_cm_np1_ri_goo_1.avi
4036,Evian_Masters_Junior_Cup_Highlights_2009_golf_f_nm_np1_fr_goo_1.avi
4037,Golf_Swing_#6Iron_golf_f_cm_np1_fr_med_0.avi
4038,Paula_Creamer_-_Sybase_Classic_2009_golf_f_cm_np1_fr_med_0.avi
4039,Jeff_Ritter_-_The_Transition_golf_f_nm_np1_ri_med_0.avi
4040,golf_golf_f_nm_np1_ri_goo_2.avi
4041,Camilo_Villegas_Tee_Shot_golf_f_cm_np1_fr_goo_0.avi
4042,Paula_Creamer_golf_f_cm_np1_ri_med_0.avi
4043,Na_Yeon_Choi_practice_1_golf_f_nm_np1_ri_goo_2.avi
4044,Miyazato_Ai_golf_f_cm_np1_fr_med_0.avi
4045,Ernie_Els_swing_close_up_golf_f_cm_np1_ri_goo_0.avi
4046,Ben_Hogan_Swing_golf_f_nm_np1_ri_med_0.avi
4047,Evian_Masters_Junior_Cup_Highlights_2009_golf_f_nm_np1_ba_goo_0.avi
4048,Sergio_Garcia_golf_f_cm_np1_ri_med_0.avi
4049,Michael_Campbell_rub_of_the_green_golf_f_cm_np1_fr_med_0.avi
4050,Sergio_Garcia_at_Palacio_Estril_Golf_School_-_Portugal_golf_f_cm_np1_fr_bad_0.avi
4051,golf_golf_f_nm_np1_ri_goo_1.avi
4052,Michelle_Wie_bombs_a_drive_golf_f_cm_np1_ba_med_0.avi
4053,Ben_Hogan_Swing_golf_f_nm_np1_ri_med_1.avi
4054,Jordan_Malinoff_and__Anthony_Kim_Practice_golf_f_cm_np1_ri_med_5.avi
4055,Davis_Love_III__Beautiful_swing!_golf_f_cm_np1_ri_med_0.avi
4056,Natalie_Gulbis_1_golf_f_cm_np1_le_med_0.avi
4057,9_Iron_From_160_Yards_golf_f_cm_np1_ri_goo_0.avi
4058,Rate_my_golf_swing__driver_and_9_iron_golf_f_cm_np1_le_med_2.avi
4059,Natalie_Gulbis_golf_f_cm_np1_ba_med_0.avi
4060,Na_Yeon_Choi_practice_1_golf_f_nm_np1_ri_goo_0.avi
4061,Michelle_Wie_golf_f_cm_np1_ri_med_0.avi
4062,Anna_Rawson_Driver_Practice_golf_f_nm_np1_ri_bad_0.avi
4063,Mike_Weir_golf_f_cm_np1_le_med_0.avi
4064,Jordan_Malinoff_and__Anthony_Kim_Practice_golf_f_cm_np1_ri_med_7.avi
4065,Golf_Swing_#6Iron_golf_f_cm_np1_fr_med_2.avi
4066,Tiger_Woods_AMAZING_Shots_golf_f_cm_np1_ri_med_0.avi
4067,Sergio_Garcia_golf_f_cm_np1_ri_med_1.avi
4068,Steve_Elkington_1995_PGA_golf_f_cm_np1_ri_med_0.avi
4069,Anthony_Kim_s_drive_hits_spectator_s_butt_-_that_had_to_sting!_golf_f_cm_np1_ri_goo_0.avi
4070,Mike_Weir_at_the_2007_Masters_golf_f_cm_np1_le_med_0.avi
4071,Charles_Barkley_Golf_Swing_golf_f_cm_np1_ba_med_0.avi
4072,Mac_O_grady_Iron__08_golf_f_cm_np1_fr_med_0.avi
4073,Steve_Elkington_golf_f_cm_np1_ri_med_0.avi
4074,Golf_Tips_-_Hit_The_Driver_300+_Yards!!!_golf_f_nm_np1_fr_med_0.avi
4075,Anna_Rawson_Lesson_side_by_side_golf_f_nm_np2_ba_goo_0.avi
4076,Lorena_Ochoa_en_Acapulco_skins_golf_f_cm_np1_fr_med_0.avi
4077,Lorena_Ochoa_et_Paula_Creamer_golf_f_cm_np1_le_med_1.avi
4078,Sergio_Garcia_-_Southern_Hills_#15_IRON_golf_f_cm_np1_ri_med_0.avi
4079,Golf_Swing_#6Iron_golf_f_cm_np1_fr_med_1.avi
4080,Angel_Cabrera_s_Golf_Swing_golf_f_cm_np1_ri_med_0.avi
4081,Golf_Swing_#6Iron_golf_f_cm_np1_ri_med_5.avi
4082,Tiger_Woods_Super_Drive_golf_f_nm_np1_ri_goo_0.avi
4083,Anna_Rawson_LPGA_golf_f_nm_np1_ri_goo_0.avi
4084,Jordan_Malinoff_and__Anthony_Kim_Practice_golf_f_cm_np1_fr_med_0.avi
4085,Jordan_Malinoff_and__Anthony_Kim_Practice_golf_f_cm_np1_ba_med_4.avi
4086,Charles_Barkley_Golfing_golf_f_cm_np1_fr_med_0.avi
4087,Golf_Swing_#6Iron_golf_f_cm_np1_ri_med_4.avi
4088,Cobra_Golf_-_Camilo_Villegas_golf_f_cm_np1_ri_goo_1.avi
4089,Mike_Weir_golf_f_cm_np1_fr_med_1.avi
4090,Evian_Masters_Junior_Cup_Highlights_2009_golf_f_nm_np1_ri_goo_3.avi
4091,Adam_Scott_golf_f_cm_np1_le_goo_0.avi
4092,Huge_Drive!_Please_Rate_It_golf_f_cm_np1_ri_goo_0.avi
4093,Lorena_Ochoa_golf_f_cm_np1_ri_med_0.avi
4094,bri_vega_golf_f_cm_np1_fr_med_0.avi
4095,Jordan_Malinoff_and__Anthony_Kim_Practice_golf_f_cm_np1_ri_med_3.avi
4096,Evian_Masters_Junior_Cup_Highlights_2009_golf_f_nm_np1_ba_goo_2.avi
4097,Jim_Furyk_1_golf_f_cm_np1_fr_med_0.avi
4098,Angry_Female_Golfer_golf_f_cm_np1_fr_bad_0.avi
4099,Lorena_Ochoa_et_Paula_Creamer_golf_f_cm_np1_le_med_0.avi
4100,Finding_the_fairway_under_pressure_golf_f_cm_np1_ri_med_0.avi
4101,Na_Yeon_Choi_practice_1_golf_f_nm_np1_ri_goo_1.avi
4102,Michelle_Wie_Powerful_Set-Up_and_Swing_golf_f_cm_np1_ri_med_0.avi
4103,Morgan_Pressel_golf_f_cm_np1_ri_goo_0.avi
4104,Jordan_Malinoff_and__Anthony_Kim_Practice_golf_f_cm_np1_ri_med_6.avi
4105,Ernie_Els_Swing__Big_easy!_golf_f_cm_np1_fr_med_0.avi
4106,Jordan_Malinoff_and__Anthony_Kim_Practice_golf_f_cm_np1_fr_med_2.avi
4107,Rate_my_golf_swing__driver_and_9_iron_golf_f_cm_np1_ri_med_1.avi
4108,Paula_Creamer_1_golf_f_cm_np1_ri_med_0.avi
4109,Jim_Furyk_Impression_golf_f_cm_np1_ri_med_0.avi
4110,Dr__Feels_Golf_Wedge_Secret_golf_f_cm_np1_ri_med_0.avi
4111,Jordan_Malinoff_and__Anthony_Kim_Practice_golf_f_cm_np1_ri_med_1.avi
4112,Meena_Lee_golf_f_cm_np1_ba_med_1.avi
4113,Probably_the_best_golf_shot_in_the_world_ever!!!_golf_f_cm_np1_ba_med_0.avi
4114,Meena_Lee_golf_f_cm_np1_ba_med_2.avi
4115,Jeff_Ritter_-_More_Distance_golf_f_nm_np1_ri_med_0.avi
4116,golf_golf_f_nm_np1_ri_goo_0.avi
4117,Eric_Axley_golf_f_cm_np1_le_goo_0.avi
4118,Cobra_Golf_-_Camilo_Villegas_golf_f_cm_np1_ri_goo_0.avi
4119,Mac_O_grady_driver_face__06_golf_f_cm_np1_fr_med_0.avi
4120,Iain_Powell_Driving_at_Ingon_Manor_GC_golf_f_cm_np1_ri_med_0.avi
4121,miyazato_ai_9_iron_golf_f_cm_np1_ri_med_0.avi
4122,Golfswing_golf_f_cm_np1_fr_goo_0.avi
4123,Ian_Poulter_golf_f_cm_np1_le_goo_0.avi
4124,Nick_Faldo_golf_swing_explanation_golf_f_cm_np1_fr_bad_0.avi
4125,Ben_Hogan_Swing_golf_f_nm_np1_ri_med_2.avi
4126,Evian_Masters_Junior_Cup_Highlights_2009_golf_f_nm_np1_le_goo_4.avi
4127,Clay_sBasketballSkillz_shoot_ball_f_nm_np1_ba_med_13.avi
4128,Clay_sBasketballSkillz_shoot_ball_f_nm_np1_ba_med_15.avi
4129,Clay_sBasketballSkillz_shoot_ball_u_nm_np1_ba_med_11.avi
4130,Clay_sBasketballSkillz_shoot_ball_f_nm_np1_ba_med_14.avi
4131,Finding_Forrester_1_shoot_ball_f_nm_np1_le_bad_3.avi
4132,AdamandAlvonplayingbasketball1_shoot_ball_f_cm_np1_le_med_10.avi
4133,LeeHomandBlackieplayingbasketball_shoot_ball_f_cm_np1_ri_med_0.avi
4134,KELVIN_shoot_ball_u_cm_np1_ba_med_6.avi
4135,ImprovingBasketballSkills-BasketballNBA3-PointShots_shoot_ball_f_nm_np1_ri_med_1.avi
4136,ReggieMillerTakesonThreeAverageGuysinaShootout_shoot_ball_u_nm_np1_ba_med_11.avi
4137,AdamandAlvonplayingbasketball1_shoot_ball_f_cm_np1_ba_med_7.avi
4138,ReggieMillerTakesonThreeAverageGuysinaShootout_shoot_ball_u_nm_np1_ba_med_2.avi
4139,3PointJumpShotPractice-09_21_07_shoot_ball_f_nm_np1_ri_med_3.avi
4140,10YearOldYouthBasketballStarBaller_shoot_ball_f_nm_np1_ba_med_14.avi
4141,PlayingBasketball_shoot_ball_f_nm_np1_ri_med_1.avi
4142,KELVIN_shoot_ball_u_cm_np1_ba_med_4.avi
4143,Finding_Forrester_3_shoot_ball_f_nm_np2_ba_med_3.avi
4144,Finding_Forrester_3_shoot_ball_u_nm_np2_fr_med_2.avi
4145,ReggieMillerTakesonThreeAverageGuysinaShootout_shoot_ball_u_nm_np1_ba_med_9.avi
4146,AdamandAlvonplayingbasketball1_shoot_ball_f_cm_np1_le_med_1.avi
4147,ReggieMillerTakesonThreeAverageGuysinaShootout_shoot_ball_f_cm_np1_fr_med_15.avi
4148,BrandonWebmanplayingbasketball_shoot_ball_f_nm_np1_ba_med_7.avi
4149,10YearOldYouthBasketballStarBaller_shoot_ball_f_nm_np1_ba_med_12.avi
4150,BrandonWebmanplayingbasketball_shoot_ball_f_nm_np1_le_med_2.avi
4151,ReggieMillerTakesonThreeAverageGuysinaShootout_shoot_ball_u_nm_np1_ba_med_1.avi
4152,PlayingBasketballGotWater_shoot_ball_f_nm_np1_ba_med_8.avi
4153,Clay_sBasketballSkillz_shoot_ball_f_nm_np1_ba_med_2.avi
4154,WeTheKingsplaying_shoot_ball_f_cm_np1_ri_med_0.avi
4155,3PointJumpShotPractice-09_21_07_shoot_ball_f_nm_np1_ri_med_1.avi
4156,Finding_Forrester_3_shoot_ball_h_nm_np2_le_med_4.avi
4157,ImprovingBasketballSkills-BasketballNBA3-PointShots_shoot_ball_f_nm_np1_ri_med_2.avi
4158,ImprovingBasketballSkills-BasketballTeardropJumpShot_shoot_ball_f_nm_np1_ba_med_0.avi
4159,ReggieMillerTakesonThreeAverageGuysinaShootout_shoot_ball_u_nm_np1_ba_med_8.avi
4160,Clay_sBasketballSkillz_shoot_ball_u_nm_np1_ba_med_12.avi
4161,PlayingBasketballGotWater_shoot_ball_f_nm_np1_ri_med_2.avi
4162,BrandonWebmanplayingbasketball_shoot_ball_f_nm_np1_ba_med_5.avi
4163,Clay_sBasketballSkillz_shoot_ball_f_nm_np1_ba_med_4.avi
4164,10YearOldYouthBasketballStarBaller_shoot_ball_f_nm_np1_ri_med_10.avi
4165,PlayingBasketballGotWater_shoot_ball_f_nm_np1_ba_med_6.avi
4166,WeTheKingsplaying_shoot_ball_u_cm_np1_ba_med_6.avi
4167,ReggieMillerTakesonThreeAverageGuysinaShootout_shoot_ball_u_nm_np1_ba_med_10.avi
4168,AdamandAlvonplayingbasketball1_shoot_ball_u_cm_np1_le_med_0.avi
4169,ReggieMillerTakesonThreeAverageGuysinaShootout_shoot_ball_u_nm_np1_ba_med_12.avi
4170,BrandonWebmanplayingbasketball_shoot_ball_f_nm_np1_ba_med_4.avi
4171,Clay_sBasketballSkillz_shoot_ball_f_nm_np1_ba_med_5.avi
4172,Clay_sBasketballSkillz_shoot_ball_f_nm_np1_ba_med_3.avi
4173,KELVIN_shoot_ball_u_cm_np1_ba_med_3.avi
4174,ReggieMillerTakesonThreeAverageGuysinaShootout_shoot_ball_u_nm_np1_ba_med_6.avi
4175,KELVIN_shoot_ball_u_cm_np1_ba_med_0.avi
4176,BrandonWebmanplayingbasketball_shoot_ball_f_nm_np1_ba_med_6.avi
4177,10YearOldYouthBasketballStarBaller_shoot_ball_f_nm_np1_ba_med_11.avi
4178,SarahPlayingBasketBall_shoot_ball_f_cm_np1_le_med_0.avi
4179,3PointJumpShotPractice-09_21_07_shoot_ball_f_nm_np1_ri_med_8.avi
4180,WeTheKingsplaying_shoot_ball_u_cm_np1_ba_med_5.avi
4181,LearnToShootFromTheMaster_shoot_ball_f_nm_np1_ba_med_2.avi
4182,LearnToShootFromTheMaster_shoot_ball_f_nm_np1_ba_med_1.avi
4183,PlayingBasketballGotWater_shoot_ball_f_nm_np1_ba_med_3.avi
4184,3PointJumpShotPractice-09_21_07_shoot_ball_f_nm_np1_ri_med_6.avi
4185,Finding_Forrester_3_shoot_ball_f_nm_np2_ba_med_9.avi
4186,WeTheKingsplaying_shoot_ball_u_cm_np1_ba_med_2.avi
4187,LeeHomandBlackieplayingbasketball_shoot_ball_u_cm_np1_ri_med_1.avi
4188,10YearOldYouthBasketballStarBaller_shoot_ball_f_nm_np1_ri_med_15.avi
4189,Finding_Forrester_3_shoot_ball_f_nm_np2_ba_med_5.avi
4190,WeTheKingsplaying_shoot_ball_u_cm_np1_ba_med_7.avi
4191,AdamandAlvonplayingbasketball2_shoot_ball_f_cm_np1_le_med_0.avi
4192,PlayingBasketball_shoot_ball_f_nm_np1_ba_med_6.avi
4193,ImprovingBasketballSkills-BasketballNBA3-PointShots_shoot_ball_f_nm_np1_ri_med_0.avi
4194,PlayingBasketballGotWater_shoot_ball_f_nm_np1_ba_med_0.avi
4195,Clay_sBasketballSkillz_shoot_ball_u_nm_np1_ba_med_10.avi
4196,ReggieMillerTakesonThreeAverageGuysinaShootout_shoot_ball_u_nm_np1_ba_med_18.avi
4197,LearnToShootFromTheMaster_shoot_ball_f_cm_np1_ba_med_6.avi
4198,WeTheKingsplaying_shoot_ball_u_cm_np1_ba_med_3.avi
4199,LearnToShootFromTheMaster_shoot_ball_f_nm_np1_ba_med_5.avi
4200,3PointJumpShotPractice-09_21_07_shoot_ball_f_nm_np1_ri_med_5.avi
4201,ReggieMillerTakesonThreeAverageGuysinaShootout_shoot_ball_u_nm_np1_ba_med_3.avi
4202,Clay_sBasketballSkillz_shoot_ball_u_nm_np1_ba_med_17.avi
4203,Clay_sBasketballSkillz_shoot_ball_f_nm_np1_ba_med_6.avi
4204,10YearOldYouthBasketballStarBaller_shoot_ball_f_nm_np1_ba_med_13.avi
4205,Anamazingbasketballshot_shoot_ball_f_cm_np1_ba_med_0.avi
4206,ReggieMillerTakesonThreeAverageGuysinaShootout_shoot_ball_u_cm_np1_fr_med_14.avi
4207,ReggieMillerTakesonThreeAverageGuysinaShootout_shoot_ball_u_nm_np1_ba_med_0.avi
4208,Clay_sBasketballSkillz_shoot_ball_f_nm_np1_ba_med_7.avi
4209,LearnToShootFromTheMaster_shoot_ball_f_nm_np1_ba_med_4.avi
4210,PlayingBasketball_shoot_ball_f_nm_np1_ri_med_2.avi
4211,ReggieMillerTakesonThreeAverageGuysinaShootout_shoot_ball_u_nm_np1_ba_med_13.avi
4212,WeTheKingsplaying_shoot_ball_u_cm_np1_ba_med_4.avi
4213,ImprovingBasketballSkills-BasketballTurnaroundFadeAway_shoot_ball_f_nm_np1_ri_med_0.avi
4214,KELVIN_shoot_ball_u_cm_np1_ba_med_7.avi
4215,BrandonWebmanplayingbasketball_shoot_ball_f_nm_np1_ba_med_3.avi
4216,LearnToShootFromTheMaster_shoot_ball_f_nm_np1_ba_med_3.avi
4217,PlayingBasketballGotWater_shoot_ball_f_nm_np1_ba_med_4.avi
4218,10YearOldYouthBasketballStarBaller_shoot_ball_f_nm_np1_ba_med_16.avi
4219,ReggieMillerTakesonThreeAverageGuysinaShootout_shoot_ball_u_nm_np1_ba_med_19.avi
4220,ReggieMillerTakesonThreeAverageGuysinaShootout_shoot_ball_u_nm_np1_ba_med_16.avi
4221,BrandonWebmanplayingbasketball_shoot_ball_f_nm_np1_ba_med_8.avi
4222,10YearOldYouthBasketballStarBaller_shoot_ball_f_cm_np1_ba_med_3.avi
4223,ReggieMillerTakesonThreeAverageGuysinaShootout_shoot_ball_u_nm_np1_ba_med_7.avi
4224,BrandonWebmanplayingbasketball_shoot_ball_f_nm_np1_le_med_0.avi
4225,JashaunKidsWhoRipAmazingBasketball_shoot_ball_f_cm_np1_le_med_5.avi
4226,ImprovingBasketballSkills-BasketballCrossover_shoot_ball_f_nm_np1_fr_med_0.avi
4227,LearnToShootFromTheMaster_shoot_ball_f_nm_np1_ba_med_0.avi
4228,AdamandAlvonplayingbasketball1_shoot_ball_f_cm_np1_le_med_13.avi
4229,ReggieMillerTakesonThreeAverageGuysinaShootout_shoot_ball_u_nm_np1_ba_med_5.avi
4230,3PointJumpShotPractice-09_21_07_shoot_ball_f_nm_np1_ri_med_0.avi
4231,Clay_sBasketballSkillz_shoot_ball_u_nm_np1_ba_med_9.avi
4232,Finding_Forrester_3_shoot_ball_f_nm_np2_ba_med_6.avi
4233,JashaunKidsWhoRipAmazingBasketball_shoot_ball_f_cm_np1_le_med_4.avi
4234,PlayingBasketballGotWater_shoot_ball_f_nm_np1_ri_med_1.avi
4235,KELVIN_shoot_ball_u_cm_np1_ba_med_2.avi
4236,ReggieMillerTakesonThreeAverageGuysinaShootout_shoot_ball_u_nm_np1_ba_med_4.avi
4237,KELVIN_shoot_ball_u_cm_np1_ba_med_1.avi
4238,LeeHomandBlackieplayingbasketball_shoot_ball_u_cm_np1_ri_med_3.avi
4239,3PointJumpShotPractice-09_21_07_shoot_ball_f_nm_np1_ri_med_4.avi
4240,AdamandAlvonplayingbasketball1_shoot_ball_f_cm_np1_le_med_6.avi
4241,JashaunKidsWhoRipAmazingBasketball_shoot_ball_f_cm_np1_ba_med_6.avi
4242,LeeHomandBlackieplayingbasketball_shoot_ball_u_cm_np1_le_med_2.avi
4243,KELVIN_shoot_ball_u_cm_np1_ba_med_5.avi
4244,Finding_Forrester_3_shoot_ball_f_nm_np2_ba_med_8.avi
4245,ReggieMillerTakesonThreeAverageGuysinaShootout_shoot_ball_u_nm_np1_le_med_20.avi
4246,3PointJumpShotPractice-09_21_07_shoot_ball_f_nm_np1_ri_med_7.avi
4247,Clay_sBasketballSkillz_shoot_ball_u_nm_np1_ba_med_16.avi
4248,AdamandAlvonplayingbasketball1_shoot_ball_f_cm_np1_le_med_4.avi
4249,3PointJumpShotPractice-09_21_07_shoot_ball_f_nm_np1_ri_med_2.avi
4250,ReggieMillerTakesonThreeAverageGuysinaShootout_shoot_ball_u_nm_np1_ba_med_17.avi
4251,WeTheKingsplaying_shoot_ball_u_cm_np1_ri_med_1.avi
4252,JashaunKidsWhoRipAmazingBasketball_shoot_ball_u_cm_np1_le_med_3.avi
4253,PlayingBasketball_shoot_ball_f_nm_np1_ba_med_7.avi
4254,8yroldBasketballhighlight2006_shoot_ball_f_cm_np1_le_med_0.avi
4255,PlayingBasketball_shoot_ball_f_nm_np1_ri_med_5.avi
4256,BrandonWebmanplayingbasketball_shoot_ball_f_nm_np1_ba_med_1.avi
4257,AdamandAlvonplayingbasketball1_shoot_ball_f_nm_np1_ba_med_11.avi
4258,crazy_105_sit-ups_situp_f_cm_np2_le_med_1.avi
4259,situps_situp_f_nm_np1_ri_med_3.avi
4260,Rutina_de_Abdominales___Abs_Exercise_situp_f_cm_np1_ri_goo_0.avi
4261,Mark_Pfeltz_Sets_World_Record_For_sit_ups_situp_f_nm_np1_fr_bad_2.avi
4262,5_Min_Tone_Abs_Workout_2__Fitness_Training_w__Tammy_situp_f_nm_np1_fr_goo_3.avi
4263,situps_situp_f_cm_np3_ri_med_4.avi
4264,Rutina_de_Abdominales___Abs_Exercise_situp_f_cm_np1_ri_goo_1.avi
4265,Intermidate_to_advanced_abs_situp_f_nm_np1_fr_med_0.avi
4266,Abs__Situps__Crunches_situp_u_cm_np1_ri_goo_2.avi
4267,Britney_Spears__Ab_Workout_Revealed_Video_situp_f_cm_np1_ri_goo_0.avi
4268,Mark_Pfeltz_Sets_World_Record_For_sit_ups_situp_f_nm_np1_fr_bad_4.avi
4269,5_Min_Tone_Abs_Workout_2__Fitness_Training_w__Tammy_situp_f_nm_np1_le_goo_5.avi
4270,Abs__Situps__Crunches_situp_u_nm_np3_ri_goo_5.avi
4271,How_to_Do_Proper_Situps_situp_f_cm_np1_le_goo_1.avi
4272,6_Minute_Abs_Routine_situp_f_nm_np2_le_bad_2.avi
4273,Abs__Situps__Crunches_situp_u_cm_np2_ri_goo_3.avi
4274,Timed_situps_1_minute_situp_f_nm_np1_ri_med_0.avi
4275,How_to_get_a_six_pack_in_3minutes_EXPLOSIVE_RESULTS_IN_YOUR_4_WEEKS_situp_f_nm_np1_ri_med_0.avi
4276,How_To_Workout_On_Vacation_-_How_to_Do_Crunches_Exercises_on_Vacation_situp_f_nm_np1_le_goo_1.avi
4277,How_to_Do_Proper_Situps_situp_f_cm_np1_le_goo_2.avi
4278,Ab_Workout__(_6_pack_abs_)_[_ab_exercises_for_ripped_abs_]_situp_f_nm_np1_le_goo_2.avi
4279,Get_six_pack_abs_in_6_minutes_on_your_couch__This_Works!_situp_f_nm_np1_ba_med_0.avi
4280,How_to_get_a_six_pack_in_3minutes_EXPLOSIVE_RESULTS_IN_YOUR_4_WEEKS_situp_f_nm_np1_ri_med_2.avi
4281,Tiger_Abs_-_Triple_Sit_Ups_situp_f_nm_np1_le_goo_2.avi
4282,Sit_ups_situp_f_nm_np1_ri_goo_2.avi
4283,Abs__Situps__Crunches_situp_u_nm_np3_ri_goo_4.avi
4284,Sit_ups_and_crunch_situp_f_nm_np1_le_goo_2.avi
4285,Ninja_Warrior_Ultimate_Six_Pack_Abs_Sit_up_Training_situp_f_nm_np1_ri_med_0.avi
4286,AKC_coach_Torrin_Rhodan_showing_situp_kettlebell_movements_situp_f_cm_np1_le_goo_0.avi
4287,Personal_Training_Workout_Tips_situp_f_nm_np1_le_goo_1.avi
4288,5_Min_Tone_Abs_Workout_2__Fitness_Training_w__Tammy_situp_f_nm_np1_fr_goo_4.avi
4289,Incline_Dumbell_Situps_45lbs_2ndxpr_25x_situp_f_nm_np1_ri_med_1.avi
4290,Body_Flex_-_How2_-_Sit-Up_situp_f_nm_np1_le_goo_1.avi
4291,Britney_Spears__Ab_Workout_Revealed_Video_situp_f_cm_np1_ri_goo_1.avi
4292,situps_situp_f_cm_np1_le_med_1.avi
4293,Basic_Exercise_Plans_-_How_to_Perform_a_Sit-Up_situp_f_nm_np1_ri_goo_0.avi
4294,Mark_Pfeltz_Sets_World_Record_For_sit_ups_situp_f_nm_np1_fr_bad_3.avi
4295,Sit_Ups_for_6pack_Abs___Forgotten_Abdominal_Exercise_situp_f_nm_np1_le_med_2.avi
4296,Intermidate_to_advanced_abs_situp_f_nm_np1_fr_med_2.avi
4297,Incline_Dumbell_Situps_45lbs_2ndxpr_25x_situp_f_nm_np1_ri_med_0.avi
